name, price, bed, laundry, heating, cooling, pets, parking, url
https://www.zillow.com/homedetails/336-Playa-Del-Norte-APT-C-La-Jolla-CA-92037/295336444_zpid/
https://www.zillow.com/homedetails/6125-Terryhill-Dr-La-Jolla-CA-92037/16855007_zpid/
https://www.zillow.com/homedetails/313-Gravilla-St-La-Jolla-CA-92037/16850272_zpid/
https://www.zillow.com/homedetails/7740-Ivanhoe-Ave-La-Jolla-CA-92037/119938294_zpid/
https://www.zillow.com/homedetails/1250-Cave-St-UNIT-5-La-Jolla-CA-92037/16848011_zpid/
https://www.zillow.com/homedetails/356-Playa-Del-Norte-APT-7-La-Jolla-CA-92037/16850088_zpid/
https://www.zillow.com/homedetails/3276-Via-Marin-La-Jolla-CA-92037/2088442223_zpid/
https://www.zillow.com/homedetails/8503-Villa-La-Jolla-Dr-La-Jolla-CA-92037/2106768804_zpid/
https://www.zillow.com/homedetails/3233-Via-Alicante-La-Jolla-CA-92037/2115394975_zpid/
https://www.zillow.com/homedetails/1908-Hypatia-Way-La-Jolla-CA-92037/16839187_zpid/
https://www.zillow.com/homedetails/571-Sea-Ln-La-Jolla-CA-92037/16849373_zpid/
https://www.zillow.com/homedetails/8860-Villa-La-Jolla-Dr-UNIT-103-La-Jolla-CA-92037/16835880_zpid/
https://www.zillow.com/homedetails/1295-Prospect-St-STE-B-La-Jolla-CA-92037/2100280522_zpid/
https://www.zillow.com/homedetails/5433-Taft-Ave-La-Jolla-CA-92037/16856236_zpid/
5420 La Jolla Boulevard B201 # B201| La Jolla| CA 92037,$6|000/mo,2 bd2 ba1|851 sqftType:Condo,Laundry:In Unit,Heating:Forced air,Cooling:Central,Pets:Contact manager,Parking:2 spaces,https://www.zillow.com/homedetails/5420-La-Jolla-Boulevard-B201-B201-La-Jolla-CA-92037/2084772362_zpid/
5430 La Jolla Boulevard C101 # C101| La Jolla| CA 92037,$5|850/mo,2 bd2 ba1|884 sqftType:Condo,Laundry:In Unit,Heating:Forced air,Cooling:Central,Pets:Contact manager,Parking:2 spaces,https://www.zillow.com/homedetails/5430-La-Jolla-Boulevard-C101-C101-La-Jolla-CA-92037/2085409342_zpid/
9828 La Jolla Farms Rd| La Jolla| CA 92037,$19|500|000,5 bd7 ba8|627 sqftType:Single Family,Year built:2003,Heating:Forced air, Radiant,Cooling:Central,Parking:3 spaces,Lot:1.19 acres,Price/sqft:$2,260,https://www.zillow.com/homedetails/9828-La-Jolla-Farms-Rd-La-Jolla-CA-92037/16834392_zpid/
1369 Coast Walk| La Jolla| CA 92037,$24|800|000,6 bd11 ba12|000 sqftType:Single Family,Year built:2004,Heating:Forced air, Stove,Cooling:Central,Parking:8 spaces,Lot:0.43 acres,Price/sqft:$2,067,https://www.zillow.com/homedetails/1369-Coast-Walk-La-Jolla-CA-92037/2089445597_zpid/
